PlayerId,FirstName,LastName,CommonName,ShortName,Gender,BirthDate,BirthCity,BirthCountry,Nationality,Height,Weight,Status,Hand,YearPro,SinglesWorldRank,DoublesWorldRank
74560092,Corentin,Moutet,Corentin Moutet,C. Moutet,male,,Paris,France,France,180.0,71.0,active,Left,,18.0,
74560092,Jurij,Rodionov,Jurij Rodionov,J. Rodionov,male,,,Austria,Austria,191.0,83.0,active,Left,,42.0,
74560093,Andreas,Seppi,Andreas Seppi,A. Seppi,male,,Bolzano,Italy,Italy,191.0,75.0,active,Right,,,
74560093,Gilles,Simon,Gilles Simon,G. Simon,male,,Nice,France,France,183.0,70.0,active,Right,,,
74560094,Aljaz,Bedene,Aljaz Bedene,A. Bedene,male,,Ljubljana,SFR Yugoslavia,Slovenia,183.0,72.0,active,Right,,,
74560094,Jan-Lennard,Struff,Jan-Lennard Struff,J. Struff,male,,Warstein,Germany,Germany,193.0,92.0,active,Right,,45.0,
74560095,Michael,Mmoh,Michael Mmoh,M. Mmoh,male,,,United States,United States,185.0,85.0,active,Right,,44.0,
74560095,Stefano,Travaglia,Stefano Travaglia,S. Travaglia,male,,,Italy,Italy,185.0,80.0,active,Right,,,
74560096,Alex,Bolt,Alex Bolt,A. Bolt,male,,"Murray Bridge, SA",Australia,Australia,183.0,84.0,active,Left,,,
74560096,Andrej,Martin,Andrej Martin,A. Martin,male,,,Czechoslovakia,Slovakia,183.0,83.0,active,Right,,,
74560096,Juan Ignacio,Londero,Juan Ignacio Londero,J. Londero,male,,,Argentina,Argentina,180.0,70.0,active,Right,,,
74560097,Yosuke,Watanuki,Yosuke Watanuki,Y. Watanuki,male,,,Japan,Japan,180.0,63.0,active,Right,,46.0,
74560097,Mitchell,Krueger,Mitchell Krueger,M. Krueger,male,,,United States,United States,188.0,82.0,active,Right,,,
74560098,Gregoire,Barrere,Gregoire Barrere,G. Barrere,male,,,France,France,183.0,80.0,active,Right,,39.0,
74560098,Jozef,Kovalik,Jozef Kovalik,J. Kovalik,male,,,Czechoslovakia,Slovakia,183.0,82.0,active,Right,,,
74560099,Christopher,O'Connell,Christopher O'Connell,C. O'Connell,male,,"Sydney, NSW",Australia,Australia,183.0,78.0,active,Right,,41.0,
74560099,Ričardas,Berankis,Ričardas Berankis,R. Berankis,male,,Vilnius,Lithuania,Lithuania,175.0,77.0,active,Right,,46.0,
74560100,Cem,İlkel,Cem İlkel,C. İlkel,male,,,Turkey,Türkiye,185.0,79.0,active,Right,,,
74560100,Iga,Świątek,Iga Świątek,I. Świątek,female,,Warszawa,Poland,Poland,175.0,,active,Right,,0.0,
74560101,Anett,Kontaveit,Anett Kontaveit,A. Kontaveit,female,,Tallinn,Estonia,Estonia,174.0,65.0,active,Right,,38.0,
74560101,Paula,Badosa Gibert,Paula Badosa Gibert,Paula Badosa Gibert,female,,New York,United States,Spain,180.0,,active,Right,,4.0,
74560102,Ons,Jabeur,Ons Jabeur,O. Jabeur,female,,Ksar Hellal,Tunisia,Tunisia,167.0,67.0,active,Right,,36.0,
74560102,Aryna,Sabalenka,Aryna Sabalenka,A. Sabalenka,female,,Minsk,Belarus,Belarus,182.0,,active,Right,,0.0,
74560103,María,Sákkari,María Sákkari,M. Sákkari,female,,Athína,Greece,Greece,172.0,62.0,active,Right,,26.0,
74560103,Karolína,Plíšková,Karolína Plíšková,K. Plíšková,female,,Louny,Czechoslovakia,Czechia,186.0,72.0,active,Right,,32.0,
74560103,Jessica,Pegula,Jessica Pegula,J. Pegula,female,,"Buffalo, NY",United States,United States,170.0,70.0,active,Right,,2.0,3.0
74560104,Danielle,Collins,Danielle Collins,D. Collins,female,,"St. Petersburg, FL",United States,United States,175.0,63.0,active,Right,,31.0,
74560104,Garbine,Muguruza,Garbine Muguruza,G. Muguruza,female,,Caracas,Venezuela,Spain,182.0,73.0,active,Right,,41.0,
74560105,Emma,Raducanu,Emma Raducanu,E. Raducanu,female,,"Toronto, ON",Canada,Great Britain,175.0,,active,Right,,15.0,
74560105,Daria,Kasátkina,Daria Kasátkina,D. Kasátkina,female,,Togliatti,Russia,Russia,170.0,62.0,active,Right,,3.0,
74560106,Barbora,Krejčíková,Barbora Krejčíková,B. Krejčíková,female,,Brno,Czech Republic,Czechia,178.0,,active,Right,,18.0,2.0
74560107,Leylah,Fernandez,Leylah Fernandez,L. Fernandez,female,,"Montréal, QC",Canada,Canada,168.0,,active,Left,,13.0,25.0
74560107,Jeļena,Ostapenko,Jeļena Ostapenko,J. Ostapenko,female,,Rīga,Latvia,Latvia,177.0,68.0,active,Right,,11.0,3.0
74560108,Belinda,Bencic,Belinda Bencic,B. Bencic,female,,Flawil,Switzerland,Switzerland,175.0,63.0,active,Right,,4.0,
74560108,Angelique,Kerber,Angelique Kerber,A. Kerber,female,,Bremen,Germany,Germany,173.0,68.0,active,Left,,46.0,
74560109,Victoria,Azárenka,Victoria Azárenka,V. Azárenka,female,,Minsk,Soviet Union,Belarus,183.0,70.0,active,Right,,44.0,
74560109,Simona,Halep,Simona Halep,S. Halep,female,,Constanța,Romania,Romania,168.0,60.0,active,Right,,27.0,
74560110,Elena,Rybákina,Elena Rybákina,E. Rybákina,female,,Moskva,Russia,Kazakhstan,183.0,,active,Right,,2.0,30.0
74560110,Jil,Teichmann,Jil Teichmann,J. Teichmann,female,,Barcelona,Spain,Switzerland,170.0,,active,Left,,41.0,44.0
74560110,Madison,Keys,Madison Keys,M. Keys,female,,"Rock Island, IL",United States,United States,178.0,66.0,active,Right,,1.0,43.0
74560111,Veronika,Kudermétova,Veronika Kudermétova,V. Kudermétova,female,,Kazan,Russia,Russia,175.0,,active,Right,,13.0,1.0
74560111,Amanda,Anisimova,Amanda Anisimova,A. Anisimova,female,,"Freehold, NJ",United States,United States,180.0,,active,Right,,1.0,
74560112,Camila,Giorgi,Camila Giorgi,C. Giorgi,female,,Macerata,Italy,Italy,168.0,54.0,active,Right,,34.0,
74560112,Ekaterina,Aleksándrova,Ekaterina Aleksándrova,E. Aleksándrova,female,,Chelyabinsk,Russia,Russia,175.0,,active,Right,,2.0,45.0
74560113,Martina,Trevisan,Martina Trevisan,M. Trevisan,female,,,Italy,Italy,,,active,,,41.0,
74560113,Ludmilla,Samsónova,Liudmilla Samsónova,L. Samsónova,female,,Olenegorsk,Russia,Russia,183.0,,active,Right,,5.0,
74560114,Elise,Mertens,Elise Mertens,E. Mertens,female,,Leuven,Belgium,Belgium,179.0,67.0,active,Right,,10.0,0.0
74560114,Petra,Kvitová,Petra Kvitová,P. Kvitová,female,,Bílovec,Czechia,Czechia,182.0,70.0,active,Left,,28.0,
74560115,Beatriz,Haddad Maia,Beatriz Haddad Maia,Beatriz Haddad Maia,female,,"São Paulo, SP",Brazil,Brazil,184.0,78.0,active,Left,,12.0,11.0
74560115,Yúlia,Putíntseva,Yúlia Putíntseva,Y. Putíntseva,female,,Moskva,Russia,Kazakhstan,163.0,59.0,active,Right,,28.0,
74560116,Alizé,Cornet,Alizé Cornet,A. Cornet,female,,Nice,France,France,173.0,60.0,active,Right,,45.0,29.0
74560116,Alison,Riske,Alison Riske,A. Riske,female,,"Pittsburgh, PA",United States,United States,175.0,66.0,active,Right,,40.0,
74560116,Sorana,Cîrstea,Sorana Cîrstea,S. Cîrstea,female,,Bukarest,Romania,Romania,176.0,59.0,active,Right,,31.0,
74560117,Anhelina,Kalínina,Anhelina Kalínina,A. Kalínina,female,,,Ukraine,Ukraine,,,active,,,45.0,
74560117,Aliaksandra,Sasnóvich,Aliaksandra Sasnóvich,A. Sasnóvich,female,,Minsk,Belarus,Belarus,174.0,60.0,active,Right,,43.0,46.0
74560118,Shelby,Rogers,Shelby Rogers,S. Rogers,female,,,United States,United States,175.0,70.0,active,Right,,42.0,45.0
74560118,Elina,Svitolina,Elina Svitolina,E. Svitolina,female,,Odessa,Ukraine,Ukraine,174.0,60.0,active,Right,,3.0,
74560119,Kaia,Kanepi,Kaia Kanepi,K. Kanepi,female,,Haapsalu,Estonia,Estonia,181.0,74.0,active,Right,,43.0,
74560119,Sara,Sorribes Tormo,Sara Sorribes Tormo,Sara Sorribes Tormo,female,,,Spain,Spain,176.0,69.0,active,Right,,40.0,23.0
74560120,Naomi,Osaka,Naomi Osaka,N. Osaka,female,,Ōsaka,Japan,Japan,180.0,69.0,active,Right,,3.0,
74560120,Irina-Camelia,Begu,Irina-Camelia Begu,I. Begu,female,,Bukarest,Romania,Romania,181.0,67.0,active,Right,,43.0,
74560121,Ajla,Tomljanović,Ajla Tomljanović,A. Tomljanović,female,,Zagreb,Croatia,Australia,180.0,67.0,active,Right,,41.0,
74560121,Qinwen,Zheng,Zheng Qinwen,Zheng Qinwen,female,,,China PR,China PR,178.0,,active,Right,,2.0,
74560122,Alison,Van Uytvanck,Alison Van Uytvanck,A. Van Uytvanck,female,,Vilvoorde,Belgium,Belgium,173.0,63.0,active,Right,,46.0,36.0
74560122,Sloane,Stephens,Sloane Stephens,S. Stephens,female,,"Plantation, FL",United States,United States,170.0,61.0,active,Right,,38.0,
74560123,Markéta,Vondroušová,Markéta Vondroušová,M. Vondroušová,female,,Sokolov,Czech Republic,Czechia,173.0,59.0,active,Left,,16.0,43.0
74560123,Mayar,Sherif,Mayar Sherif,M. Sherif,female,,Cairo,Egypt,Egypt,180.0,,active,Left,,47.0,43.0
74560123,Viktorija,Golubic,Viktorija Golubic,V. Golubic,female,,Zürich,Switzerland,Switzerland,169.0,64.0,active,Right,,33.0,
74560124,Nuria,Párrizas Díaz,Nuria Párrizas Díaz,Nuria Párrizas Díaz,female,,,Spain,Spain,,,active,Left,,47.0,
74560124,Clara,Tauson,Clara Tauson,C. Tauson,female,,København,Denmark,Denmark,183.0,,active,Right,,3.0,
74560125,Shuai,Zhang,Zhang Shuai,Zhang Shuai,female,,Tianjin,China PR,China PR,177.0,65.0,active,Right,,37.0,0.0
74560125,Elena-Gabriela,Ruse,Elena-Gabriela Ruse,E. Ruse,female,,Bucureşti,Romania,Romania,173.0,,active,Right,,44.0,26.0
74560126,Tereza,Martincová,Tereza Martincová,T. Martincová,female,,,Czech Republic,Czech Republic,,,active,,,43.0,46.0
74560126,Madison,Brengle,Madison Brengle,M. Brengle,female,,"Dover, DE",United States,United States,163.0,60.0,active,Right,,46.0,
74560127,Tamara,Zidansek,Tamara Zidansek,T. Zidansek,female,,,Slovenia,Slovenia,,,active,,,45.0,32.0
74560127,Andrea,Petkovic,Andrea Petkovic,A. Petkovic,female,1987-09-09T00:00:00,,Germany,Germany,180.0,69.0,active,Right,2006.0,32.0,46.0
74560128,Kaja,Juvan,Kaja Juvan,K. Juvan,female,,,Slovenia,Slovenia,,,active,Left,,46.0,47.0
74560128,Maria Camila,Osorio Serrano,Camila Osorio,M. Osorio Serrano,female,,"Cúcuta, Norte de Santander",Colombia,Colombia,170.0,,active,Right,,40.0,
74560129,Anna,Bondár,Anna Bondár,A. Bondár,female,,Szeghalm,Hungary,Hungary,175.0,,active,Right,,45.0,25.0
74560129,Kateřina,Siniaková,Kateřina Siniaková,K. Siniaková,female,,Hradec Králové,Czech Republic,Czechia,174.0,69.0,active,Right,,36.0,1.0
74560130,Marie,Bouzková,Marie Bouzková,M. Bouzková,female,,Praha,Czech Republic,Czechia,178.0,58.0,active,Right,,25.0,20.0
74560130,Magda,Linette,Magda Linette,M. Linette,female,,Poznań,Poland,Poland,171.0,59.0,active,Right,,17.0,15.0
74560130,Ann,Li,Ann Li,A. Li,female,,,United States,United States,170.0,,active,Right,,22.0,
74560131,Maryna,Zanevska,Maryna Zanevska,M. Zanevska,female,,Odesa,Ukraine,Belgium,175.0,59.0,active,Right,,42.0,
74560131,Varvara,Gracheva,Varvara Gracheva,V. Gracheva,female,,Moskva,Russia,France,178.0,,active,Right,,37.0,
74560132,Bianca,Andreescu,Bianca Andreescu,B. Andreescu,female,,,Canada,Canada,,,active,,,46.0,
74560132,Jaqueline,Cristian,Jaqueline Cristian,J. Cristian,female,,Bucureşti,Romania,Romania,183.0,,active,Right,,19.0,
74560133,Lucia,Bronzetti,Lucia Bronzetti,L. Bronzetti,female,,Rimini,Italy,Italy,170.0,,active,,,34.0,
74560133,Jasmine,Paolini,Jasmine Paolini,J. Paolini,female,,,Italy,Italy,163.0,,active,Right,,2.0,
74560134,Petra,Martić,Petra Martić,P. Martić,female,,Split,Croatia,Croatia,181.0,63.0,active,Right,,46.0,
74560134,Caroline,Garcia,Caroline Garcia,C. Garcia,female,,Saint-Germain-en-Laye,France,France,177.0,61.0,active,Right,,46.0,16.0
74560135,Claire,Liu,Claire Liu,C. Liu,female,,,United States,United States,,,active,,,46.0,
74560135,Xinyu,Wang,Wang Xinyu,Wang Xinyu,female,,Shenzhen,China PR,China PR,183.0,,active,Right,,16.0,42.0
74560136,Anastasia,Potápova,Anastasia Potápova,A. Potápova,female,,Saratov,Russia,Russia,175.0,,active,Right,,27.0,33.0
74560136,Marta,Kostyuk,Marta Kostyuk,M. Kostyuk,female,,Kyïv,Ukraine,Ukraine,175.0,,active,Right,,12.0,22.0
74560137,Dayana,Yastremska,Dayana Yastremska,D. Yastremska,female,,Odessa,Ukraine,Ukraine,175.0,,active,Right,,15.0,
74560137,Karolína,Muchová,Karolína Muchová,K. Muchová,female,,Olomouc,Czech Republic,Czechia,180.0,,active,Right,,3.0,
74560137,Anna,Kalínskaya,Anna Kalínskaya,A. Kalínskaya,female,,Moskva,Russia,Russia,175.0,,active,Right,,14.0,32.0
74560138,Diane,Parry,Diane Parry,D. Parry,female,,Nice,France,France,170.0,,active,Right,,47.0,
74560138,Anastasia,Pavlyuchenkova,Anastasia Pavlyuchenkova,A. Pavlyuchenkova,female,,Samara,Soviet Union,Russia,177.0,72.0,active,Right,,24.0,44.0
74560139,Anna Karolína,Schmiedlová,Anna Karolína Schmiedlová,A. Schmiedlová,female,,Košice,Slovakia,Slovakia,176.0,63.0,active,Right,,47.0,
74560139,Océane,Dodin,Océane Dodin,O. Dodin,female,,,France,France,183.0,58.0,active,Right,,46.0,
74560140,Arantxa,Rus,Arantxa Rus,A. Rus,female,,Delft,Netherlands,Netherlands,180.0,65.0,active,Left,,44.0,
74560140,Danka,Kovinić,Danka Kovinić,D. Kovinić,female,,,Montenegro,Montenegro,169.0,67.0,active,Right,,44.0,
74560141,Greet,Minnen,Greet Minnen,G. Minnen,female,,Turnhout,Belgium,Belgium,,,active,Right,,46.0,24.0
74560141,Kristina,Kucova,Kristina Kucova,K. Kucova,female,1990-05-23T00:00:00,,Slovakia,Slovakia,163.0,59.0,active,Right,2007.0,42.0,
74560142,Ana,Konjuh,Ana Konjuh,A. Konjuh,female,1997-12-27T00:00:00,Dubrovnik,Croatia,Croatia,174.0,72.0,active,Right,2014.0,41.0,
74560142,Magdalena,Fręch,Magdalena Fręch,M. Fręch,female,,Łódź,Poland,Poland,170.0,,active,Right,,22.0,
74560143,Donna,Vekić,Donna Vekić,D. Vekić,female,,Osijek,Croatia,Croatia,179.0,64.0,active,Right,,32.0,
74560143,Clara,Burel,Clara Burel,C. Burel,female,,,France,France,,,active,,,46.0,
74560144,Rebecca,Peterson,Rebecca Peterson,R. Peterson,female,,,Sweden,Sweden,,,active,,,46.0,
74560144,Lin,Zhu,Zhu Lin,Zhu Lin,female,,,China PR,China PR,,,active,,,47.0,
74560144,Jule,Niemeier,Jule Niemeier,J. Niemeier,female,,,Germany,Germany,,,active,Left,,45.0,
74560145,Panna,Udvardy,Panna Udvardy,P. Udvardy,female,,,Hungary,Hungary,,,active,Right,,45.0,38.0
74560145,Dalma,Gálfi,Dalma Gálfi,D. Gálfi,female,,Balatonfüred,Hungary,Hungary,178.0,,active,Right,,46.0,
74560146,Misaki,Doi,Misaki Doi,M. Doi,female,1991-04-29T00:00:00,,Japan,Japan,159.0,55.0,active,Left,,44.0,
74560146,Xiyu,Wang,Wang Xiyu,Wang Xiyu,female,,,China PR,China PR,,,active,Left,,44.0,
74560147,Gabriela,Dabrowski,Gabriela Dabrowski,G. Dabrowski,female,1992-04-01T00:00:00,,Canada,Canada,,,active,,,,1.0
74560147,Ena,Shibahara,Ena Shibahara,E. Shibahara,female,1998-02-12T00:00:00,,United States,Japan,,,active,,,,2.0
74560148,Shuko,Aoyama,Shuko Aoyama,S. Aoyama,female,1987-12-19T00:00:00,,Japan,Japan,,,active,Right,,,2.0
74560148,Samantha,Stosur,Samantha Stosur,S. Stosur,female,1984-03-30T00:00:00,"Brisbane, QLD",Australia,Australia,175.0,68.0,active,Right,1999.0,,2.0
74560149,Desirae,Krawczyk,Desirae Krawczyk,D. Krawczyk,female,1994-01-11T00:00:00,,United States,United States,,,active,,,,2.0
74560149,Giuliana,Olmos,Giuliana Olmos,G. Olmos,female,1993-03-04T00:00:00,,Mexico,Mexico,,,active,Right,,,3.0
74560150,Demi,Schuurs,Demi Schuurs,D. Schuurs,female,1993-08-01T00:00:00,,Netherlands,Netherlands,,,active,,,,4.0
74560150,Andreja,Klepač,Andreja Klepač,A. Klepač,female,1986-03-13T00:00:00,,Slovenia,Slovenia,,,active,,,,3.0
74560151,Storm,Sanders,Storm Sanders,S. Sanders,female,1994-08-11T00:00:00,,Australia,Australia,,,active,Left,,,4.0
74560151,Catherine,McNally,Caty McNally,C. McNally,female,,"Cincinnati, OH",United States,United States,180.0,,active,Right,,43.0,4.0
74560151,Lucie,Hradecká,Lucie Hradecká,L. Hradecká,female,1985-05-21T00:00:00,,Czech Republic,Czech Republic,,,active,,,,5.0
74560152,Anna,Danilina,Anna Danilina,A. Danilina,female,1995-08-20T00:00:00,,Kazakhstan,Kazakhstan,,,active,,,,11.0
74560152,Lyudmyla,Kichenok,Lyudmyla Kichenok,L. Kichenok,female,1992-07-20T00:00:00,,Ukraine,Ukraine,,,active,,,,3.0
74560153,Sania,Mirza,Sania Mirza,S. Mirza,female,1986-11-15T00:00:00,,India,India,,,active,Right,,,10.0
74560153,Caroline,Dolehide,Caroline Dolehide,C. Dolehide,female,,"Hinsdale, IL",United States,United States,178.0,,active,Right,,41.0,18.0
74560154,Darija,Jurak,Darija Jurak,D. Jurak,female,1984-04-05T00:00:00,,Croatia,Croatia,,,active,,,,14.0
74560154,Zhaoxuan,Yang,Yang Zhaoxuan,Yang Zhaoxuan,female,1995-02-11T00:00:00,,China PR,China PR,,,active,,,,4.0
74560155,Nicole,Melichar,Nicole Melichar,N. Melichar,female,1993-07-29T00:00:00,,United States,United States,,,active,Right,,,16.0
74560155,Alexa,Guarachi,Alexa Guarachi,A. Guarachi,female,1990-11-17T00:00:00,,Chile,Chile,,,active,,,,13.0
74560156,Vera,Zvonareva,Vera Zvonareva,V. Zvonareva,female,1984-09-07T00:00:00,,Russia,Russia,172.0,59.0,active,Right,2000.0,,14.0
74560156,Yifan,Xu,Xu Yifan,Xu Yifan,female,1988-08-08T00:00:00,,China PR,China PR,165.0,,active,Left,,,12.0
74560157,Kristina,Mladenovic,Kristina Mladenovic,K. Mladenovic,female,1993-05-14T00:00:00,Saint-Pol-sur-Mer,France,France,184.0,60.0,active,Right,,,12.0
74560157,Erin,Routliffe,Erin Routliffe,E. Routliffe,female,1995-04-11T00:00:00,Auckland,New Zealand,New Zealand,,,active,,,,15.0
74560158,Asia,Muhammad,Asia Muhammad,A. Muhammad,female,1991-04-04T00:00:00,,United States,United States,,,active,Right,,,18.0
74560158,Monica,Niculescu,Monica Niculescu,M. Niculescu,female,1987-09-25T00:00:00,Slatina,Romania,Romania,168.0,63.0,active,Right,2002.0,,19.0
74560158,Makoto,Ninomiya,Makoto Ninomiya,M. Ninomiya,female,1994-05-28T00:00:00,,Japan,Japan,,,active,,,,17.0
74560159,Eri,Hozumi,Eri Hozumi,E. Hozumi,female,1994-02-17T00:00:00,,Japan,Japan,,,active,Right,,,17.0
74560159,Ulrikke,Eikeri,Ulrikke Eikeri,U. Eikeri,female,1992-12-16T00:00:00,,Norway,Norway,,,active,Unknown,,,19.0
74560160,Ellen,Perez,Ellen Perez,E. Perez,female,1995-10-10T00:00:00,,Australia,Australia,,,active,,,,21.0
74560160,Natela,Dzalamidze,Natela Dzalamidze,N. Dzalamidze,female,1993-02-27T00:00:00,,Russia,Russia,,,active,,,,21.0
74560161,Alicja,Rosolska,Alicja Rosolska,A. Rosolska,female,1985-12-01T00:00:00,,Poland,Poland,,,active,,,,20.0
74560161,Laura,Siegemund,Laura Siegemund,L. Siegemund,female,,Filderstadt,Germany,Germany,168.0,62.0,active,Right,,20.0,24.0
74560162,Hao-Ching,Chan,Chan Hao-Ching,Chan Hao-Ching,female,1993-09-19T00:00:00,,Chinese Taipei,Chinese Taipei,,,active,,,,34.0
74560162,Raluca,Olaru,Raluca Olaru,R. Olaru,female,1989-03-03T00:00:00,,Romania,Romania,,,active,Right,,,27.0
74560163,Nadiia,Kichenok,Nadiia Kichenok,N. Kichenok,female,1992-07-20T00:00:00,,Ukraine,Ukraine,,,active,,,,31.0
74560163,Aleksandra,Krunic,Aleksandra Krunic,A. Krunic,female,,Moskva,Russia,Serbia,163.0,53.0,active,Right,2008.0,47.0,22.0
74560164,Kimberley,Zimmermann,Kimberley Zimmermann,K. Zimmermann,female,1995-11-09T00:00:00,,Belgium,Belgium,,,active,Left,,,23.0
74560164,Ekaterine,Gorgodze,Ekaterine Gorgodze,E. Gorgodze,female,1991-12-03T00:00:00,,Georgia,Georgia,,,active,Right,,,21.0
74560164,Lidziya,Marozava,Lidziya Marozava,L. Marozava,female,1992-10-08T00:00:00,,Belarus,Belarus,,,active,,,,29.0
74560165,Kaitlyn,Christian,Kaitlyn Christian,K. Christian,female,1992-01-13T00:00:00,,United States,United States,,,active,,,,26.0
74560165,Irina,Bara,Irina Bara,I. Bara,female,1995-03-18T00:00:00,,Romania,Romania,,,active,,,,27.0
74560166,Alexandra,Panova,Alexandra Panova,A. Panova,female,1989-03-02T00:00:00,,Russia,Russia,,,active,,,,27.0
74560166,Kirsten,Flipkens,Kirsten Flipkens,K. Flipkens,female,1986-01-10T00:00:00,Geel,Belgium,Belgium,165.0,55.0,active,Right,2003.0,,28.0
74560167,Kamilla,Rakhimova,Kamilla Rakhimova,K. Rakhimova,female,,Yekaterinburg,Russia,Russia,170.0,,active,Right,,42.0,40.0
74560167,Kveta,Peschke,Kveta Peschke,K. Peschke,female,1975-07-09T00:00:00,,Czech Republic,Czech Republic,,,active,,,,35.0
74560168,Bernarda,Pera,Bernarda Pera,B. Pera,female,,Zadar,Croatia,United States,175.0,,active,Left,,39.0,33.0
74560168,Catherine,Harrison,Catherine Harrison,C. Harrison,female,1994-04-09T00:00:00,,United States,United States,,,active,Right,,,34.0
74560169,Sabrina,Santamaria,Sabrina Santamaria,S. Santamaria,female,1993-02-24T00:00:00,,United States,United States,,,active,,,,42.0
74560169,Miyu,Kato,Miyu Kato,M. Kato,female,1994-11-21T00:00:00,,Japan,Japan,,,active,,,,31.0
74560170,Vivian,Heisen,Vivian Heisen,V. Heisen,female,1993-12-27T00:00:00,,Germany,Germany,,,active,,,,39.0
74560170,Viktoria,Kuzmova,Viktoria Kuzmova,V. Kuzmova,female,1998-05-11T00:00:00,,Slovakia,Slovakia,,,active,,,,43.0
74560171,Tereza,Mihalikova,Tereza Mihalikova,T. Mihalikova,female,1998-06-02T00:00:00,,Slovakia,Slovakia,179.0,,active,Right,,,28.0
74560171,Aldila,Sutjiadi,Aldila Sutjiadi,A. Sutjiadi,female,1995-05-02T00:00:00,,Indonesia,Indonesia,,,active,,,,30.0
74560171,Katarzyna,Piter,Katarzyna Piter,K. Piter,female,1991-02-16T00:00:00,,Poland,Poland,173.0,56.0,active,Right,2006.0,,35.0
74560172,Oksana,Kalashnikova,Oksana Kalashnikova,O. Kalashnikova,female,1990-09-05T00:00:00,,Georgia,Georgia,,,active,,,,34.0
74560172,Yung-Jan,Chan,Chan Yung-Jan,Chan Yung-Jan,female,1989-08-17T00:00:00,,Chinese Taipei,Chinese Taipei,,,active,,,,44.0
74560173,Emina,Bektas,Emina Bektas,E. Bektas,female,,,United States,United States,,,active,,,44.0,41.0
74560173,Tara,Moore,Tara Moore,T. Moore,female,1992-08-06T00:00:00,,Great Britain,Great Britain,163.0,,active,Left,,,40.0
74560174,Aliona,Bolsova,Aliona Bolsova,Aliona Bolsova,female,1997-11-06T00:00:00,Chişinău,Moldova,Spain,172.0,,active,Right,,,41.0
74560174,Nina,Stojanovic,Nina Stojanovic,N. Stojanovic,female,1996-07-30T00:00:00,,Serbia,Serbia,,,active,,,,43.0
74560175,Yana,Sizikova,Yana Sizikova,Y. Sizikova,female,1994-11-12T00:00:00,,Russia,Russia,,,active,Right,,,37.0
74560175,Katarzyna,Kawa,Katarzyna Kawa,K. Kawa,female,1992-11-17T00:00:00,,Poland,Poland,,,active,Unknown,,,41.0
74560176,Astra,Sharma,Astra Sharma,A. Sharma,female,1995-09-11T00:00:00,,Australia,Australia,,,active,,,,46.0
74560176,Daria,Saville,Daria Saville,D. Saville,female,,Moskva,Russia,Australia,166.0,61.0,active,Right,,46.0,
74560177,Qiang,Wang,Wang Qiang,Wang Qiang,female,,Tianjin,China PR,China PR,172.0,60.0,active,Right,,43.0,
74560177,Tatjana,Maria,Tatjana Maria,T. Maria,female,,Bad Saulgau,Germany,Germany,172.0,62.0,active,Right,,21.0,
74560178,Heather,Watson,Heather Watson,H. Watson,female,1992-05-19T00:00:00,Saint Peter Port,Guernsey,Great Britain,170.0,63.0,active,Right,2010.0,,
